"Age","Gender","HomeOwnership","InternetConnection","MaritalStatus","CellphoneService","NumCars","PPVFreq","MobileOperatingSystem","StreamingRadio","CustomerID","EducationLevel","Cluster"
26,"Male","Rent","Mega cable","Never Married","Telcel",1,"Never","Android","Spotify",882778,"High School","cluster_0"
23,"Female","Rent","Telmex","Never Married","Movistar",1,"Never","Android","Spotify",882783,"High School","cluster_0"
37,"Male","Rent","Mega cable","Married","Telcel",2,"Never","Android","YT Music",882784,"Some College","cluster_0"
28,"Female","Rent","Axtel","Married","Movistar",3,"Never","IOS","YT Music",882787,"Bachelor","cluster_0"
52,"Male","Own","Telmex","Married","Telcel",2,"Weekly","Android","YT Music",882793,"Doctorate","cluster_0"
29,"Male","Rent","Axtel","Married","Telcel",2,"Never","Android","YT Music",882796,"Bachelor","cluster_0"
48,"Male","Own","Telmex","Never Married","Telcel",1,"Never","Android","YT Music",882799,"High School","cluster_0"
39,"Male","Own","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",882801,"Bachelor","cluster_0"
29,"Female","Own","Mega cable","Never Married","Movistar",2,"Rarely","Android","YT Music",882804,"High School","cluster_0"
26,"Male","Rent","Axtel","Married","Telcel",1,"Rarely","IOS","YT Music",882807,"Master's Degree","cluster_0"
25,"Male","Own","Axtel","Married","Telcel",1,"Rarely","IOS","YT Music",882808,"Master's Degree","cluster_0"
34,"Male","Rent","Mega cable","Never Married","Telcel",0,"Never","Android","YT Music",882812,"High School","cluster_0"
28,"Male","Rent","Telmex","Never Married","Movistar",1,"Rarely","IOS","YT Music",882816,"High School","cluster_0"
45,"Female","Rent","Telmex","Never Married","Movistar",1,"Never","Android","Spotify",882817,"High School","cluster_0"
29.999999999999996,"Male","Own","Telmex","Married","Telcel",2,"Never","Android","YT Music",882821,"Doctorate","cluster_0"
27,"Male","Rent","Axtel","Never Married","Other",1,"Never","Android","YT Music",882824,"High School","cluster_0"
21.999999999999996,"Female","Rent","Telmex","Never Married","Movistar",1,"Never","Android","YT Music",882827,"High School","cluster_0"
29,"Female","Rent","Telmex","Divorced","Movistar",1,"Monthly","Android","YT Music",882828,"Bachelor","cluster_0"
43.99999999999999,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",882830,"Master's Degree","cluster_0"
35,"Male","Rent","Mega cable","Separated","Telcel",2,"Monthly","Android","YT Music",882837,"Master's Degree","cluster_0"
35,"Female","Rent","Telmex","Divorced","Movistar",1,"Never","Android","Spotify",882844,"Master's Degree","cluster_0"
24,"Male","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",882853,"High School","cluster_0"
24,"Male","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",882856,"High School","cluster_0"
26,"Male","Rent","Axtel","Married","Telcel",2,"Rarely","IOS","YT Music",882859,"Master's Degree","cluster_0"
28,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Windows phone","YT Music",882868,"Some College","cluster_0"
35,"Female","Own","Telmex","Married","AT&T",2,"Weekly","IOS","YT Music",882869,"Doctorate","cluster_0"
34,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",882886,"Master's Degree","cluster_0"
34,"Male","Rent","Axtel","Married","Telcel",2,"Rarely","IOS","YT Music",882891,"Bachelor","cluster_0"
29,"Male","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",882896,"High School","cluster_0"
21,"Male","Rent","Telmex","Never Married","Movistar",1,"Never","Android","YT Music",882902,"High School","cluster_0"
29.999999999999996,"Male","Own","Mega cable","Married","Telcel",1,"Rarely","IOS","YT Music",882910,"Bachelor","cluster_0"
38,"Male","Rent","Telmex","Never Married","Movistar",1,"Rarely","IOS","YT Music",882911,"High School","cluster_0"
29.999999999999996,"Female","Rent","Axtel","Married","Telcel",2,"Rarely","IOS","Spotify",882919,"Bachelor","cluster_0"
41,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",882923,"Post-Doc","cluster_0"
36,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",882927,"Bachelor","cluster_0"
21,"Male","Own","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",882932,"High School","cluster_0"
25,"Male","Own","Other","Married","Telcel",2,"Never","Android","YT Music",882934,"Some College","cluster_0"
25,"Female","Rent","Telmex","Never Married","Movistar",2,"Never","Android","YT Music",882936,"High School","cluster_0"
46,"Female","Rent","Mega cable","Married","Movistar",2,"Never","IOS","Spotify",882938,"Master's Degree","cluster_0"
25,"Male","Own","Mega cable","Never Married","Movistar",2,"Never","Android","YT Music",882941,"High School","cluster_0"
36,"Male","Rent","Axtel","Married","Movistar",2,"Weekly","Windows phone","Spotify",882942,"Grade School","cluster_0"
34,"Female","Rent","Axtel","Married","Movistar",2,"Rarely","IOS","YT Music",882945,"Master's Degree","cluster_0"
23,"Male","Rent","Telmex","Never Married","Movistar",1,"Never","Android","Spotify",882951,"High School","cluster_0"
39,"Male","Rent","Telmex","Never Married","Movistar",1,"Never","Android","YT Music",882955,"High School","cluster_0"
35,"Male","Rent","Izzi","Married","Telcel",2,"Weekly","Android","YT Music",882957,"Bachelor","cluster_0"
28,"Male","Rent","Axtel","Never Married","Movistar",2,"Rarely","IOS","YT Music",882959,"High School","cluster_0"
28,"Female","Own","Telmex","Married","Movistar",1,"Never","IOS","YT Music",882961,"Master's Degree","cluster_0"
55,"Female","Rent","Telmex","Divorced","Movistar",1,"Rarely","Android","Spotify",882962,"Some College","cluster_0"
23,"Male","Rent","Mega cable","Never Married","Movistar",1,"Rarely","IOS","YT Music",882963,"High School","cluster_0"
46,"Female","Own","Axtel","Divorced","Movistar",2,"Never","Android","YT Music",882964,"Associate's Degree","cluster_0"
27,"Male","Rent","Izzi","Married","Telcel",2,"Rarely","IOS","YT Music",882969,"Some College","cluster_0"
25,"Male","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",882971,"High School","cluster_0"
37,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Android","Spotify",882973,"Bachelor","cluster_0"
41,"Male","Rent","Mega cable","Married","Telcel",1,"Never","Android","YT Music",882975,"Some College","cluster_0"
35,"Male","Own","Axtel","Married","Telcel",1,"Weekly","Android","YT Music",882977,"Bachelor","cluster_0"
31,"Male","Own","Telmex","Married","Movistar",1,"Never","Android","YT Music",882984,"Master's Degree","cluster_0"
34,"Male","Rent","Telmex","Married","Telcel",2,"Weekly","Android","Spotify",882987,"Bachelor","cluster_0"
39,"Male","Rent","Mega cable","Married","Telcel",1,"Rarely","IOS","YT Music",882989,"Bachelor","cluster_0"
43.99999999999999,"Male","Rent","Telmex","Separated","Movistar",1,"Never","Android","Spotify",882991,"Bachelor","cluster_0"
26,"Male","Own","Mega cable","Never Married","Movistar",1,"Weekly","Windows phone","Other",882994,"High School","cluster_0"
47,"Male","Rent","Axtel","Married","Telcel",5,"Weekly","IOS","YT Music",882999,"Master's Degree","cluster_0"
42,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","IOS","YT Music",883011,"Bachelor","cluster_0"
46,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","IOS","YT Music",883016,"Bachelor","cluster_0"
47,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",883018,"Bachelor","cluster_0"
35,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",883021,"Master's Degree","cluster_0"
41,"Male","Own","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",883028,"Bachelor","cluster_0"
33,"Male","Rent","Mega cable","Married","Telcel",1,"Rarely","IOS","YT Music",883035,"Grade School","cluster_0"
25,"Male","Own","Telmex","Never Married","Movistar",1,"Never","Android","YT Music",883043,"High School","cluster_0"
34,"Male","Rent","Mega cable","Never Married","Telcel",1,"Monthly","Android","YT Music",883047,"High School","cluster_0"
48,"Male","Own","Axtel","Married","Telcel",6,"Weekly","Android","YT Music",883062,"Associate's Degree","cluster_0"
26,"Male","Rent","Telmex","Never Married","Movistar",1,"Rarely","IOS","YT Music",883064,"High School","cluster_0"
49,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",883072,"Bachelor","cluster_0"
40,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",883077,"Bachelor","cluster_0"
36,"Male","Own","Axtel","Married","Telcel",2,"Weekly","IOS","YT Music",883079,"Bachelor","cluster_0"
32,"Male","Rent","Axtel","Married","Telcel",1,"Rarely","IOS","YT Music",883085,"Master's Degree","cluster_0"
49,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",883102,"Doctorate","cluster_0"
29,"Male","Rent","Izzi","Married","Movistar",1,"Never","Android","YT Music",883115,"Some College","cluster_0"
33,"Male","Rent","Axtel","Married","Telcel",2,"Monthly","Android","YT Music",883122,"Master's Degree","cluster_0"
36,"Male","Rent","Mega cable","Married","Telcel",2,"Never","Android","YT Music",883127,"Doctorate","cluster_0"
27,"Male","Rent","Axtel","Married","Telcel",1,"Never","Android","YT Music",883161,"Master's Degree","cluster_0"
41,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",883169,"Bachelor","cluster_0"
32,"Male","Rent","Axtel","Married","Movistar",0,"Never","Android","YT Music",883175,"Master's Degree","cluster_0"
32,"Male","Rent","Axtel","Other","Telcel",2,"Never","Android","YT Music",883247,"Bachelor","cluster_0"
36,"Male","Own","Telmex","Married","Telcel",2,"Never","Android","YT Music",883334,"Associate's Degree","cluster_0"
33,"Male","Rent","Telmex","Married","Telcel",2,"Weekly","Windows phone","YT Music",883364,"Bachelor","cluster_0"
27,"Male","Rent","Axtel","Married","Movistar",2,"Never","Android","YT Music",883388,"Bachelor","cluster_0"
40,"Male","Own","Telmex","Never Married","Telcel",1,"Monthly","Android","Spotify",883405,"High School","cluster_0"
33,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",883418,"Bachelor","cluster_0"
53.99999999999999,"Female","Own","Mega cable","Married","Movistar",3,"Weekly","IOS","YT Music",883424,"Master's Degree","cluster_0"
38,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","IOS","YT Music",883432,"Master's Degree","cluster_0"
34,"Female","Rent","Axtel","Married","Telcel",2,"Weekly","IOS","YT Music",883438,"Associate's Degree","cluster_0"
43.99999999999999,"Male","Rent","Axtel","Divorced","Movistar",2,"Weekly","Android","YT Music",883441,"Some College","cluster_0"
37,"Female","Rent","Axtel","Married","Movistar",2,"Rarely","IOS","YT Music",883444,"Master's Degree","cluster_0"
33,"Male","Rent","Axtel","Never Married","Movistar",6,"Rarely","IOS","YT Music",883446,"High School","cluster_0"
37,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",883449,"Bachelor","cluster_0"
39,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","IOS","YT Music",883450,"Bachelor","cluster_0"
31,"Female","Rent","Axtel","Married","Movistar",2,"Never","IOS","YT Music",883455,"Bachelor","cluster_0"
29.999999999999996,"Male","Rent","Axtel","Married","Telcel",2,"Rarely","IOS","YT Music",883457,"Master's Degree","cluster_0"
27,"Male","Own","Axtel","Married","Telcel",2,"Never","Android","YT Music",883459,"Some College","cluster_0"
40,"Male","Own","Axtel","Married","Telcel",2,"Never","Android","YT Music",883463,"Master's Degree","cluster_0"
43,"Male","Rent","Telmex","Never Married","Telcel",1,"Never","Android","Spotify",883467,"High School","cluster_0"
36,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","IOS","YT Music",883476,"Master's Degree","cluster_0"
37,"Male","Rent","Izzi","Married","Telcel",1,"Weekly","Windows phone","Spotify",883483,"Master's Degree","cluster_0"
37,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","IOS","YT Music",883486,"Bachelor","cluster_0"
32,"Female","Rent","Telmex","Never Married","Movistar",1,"Never","Android","Spotify",883494,"High School","cluster_0"
38,"Male","Rent","Axtel","Married","Telcel",2,"Never","Android","YT Music",883498,"Bachelor","cluster_0"
41,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","Spotify",883507,"Master's Degree","cluster_0"
38,"Male","Rent","Axtel","Divorced","Telcel",2,"Weekly","IOS","YT Music",883513,"Bachelor","cluster_0"
43,"Male","Rent","Mega cable","Married","Telcel",3,"Weekly","Android","YT Music",883522,"Bachelor","cluster_0"
42,"Male","Own","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",883526,"Bachelor","cluster_0"
37,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",883527,"Doctorate","cluster_0"
34,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","IOS","Spotify",883546,"Bachelor","cluster_0"
37,"Female","Rent","Telmex","Never Married","Movistar",1,"Monthly","Android","YT Music",883554,"High School","cluster_0"
23,"Male","Own","Axtel","Never Married","Movistar",1,"Rarely","IOS","YT Music",883556,"High School","cluster_0"
42,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",883565,"Master's Degree","cluster_0"
39,"Female","Rent","Other","Married","Other",2,"Never","IOS","YT Music",883571,"Master's Degree","cluster_0"
23,"Male","Rent","Mega cable","Never Married","Other",1,"Rarely","IOS","YT Music",883573,"High School","cluster_0"
36,"Male","Own","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",883597,"Some College","cluster_0"
27,"Female","Rent","Telmex","Never Married","Movistar",1,"Monthly","Android","Spotify",883598,"High School","cluster_0"
31,"Male","Rent","Axtel","Married","Telcel",2,"Never","Android","Spotify",883613,"Bachelor","cluster_0"
29,"Male","Own","Mega cable","Married","Telcel",2,"Weekly","IOS","YT Music",883619,"Bachelor","cluster_0"
37,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Android","Spotify",883624,"Bachelor","cluster_0"
25,"Male","Rent","Mega cable","Never Married","Movistar",1,"Rarely","IOS","YT Music",883631,"High School","cluster_0"
27,"Female","Rent","Telmex","Married","Movistar",3,"Never","IOS","YT Music",883632,"Bachelor","cluster_0"
29,"Male","Rent","Axtel","Married","Telcel",2,"Never","Android","YT Music",883665,"Bachelor","cluster_0"
33,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",883670,"Bachelor","cluster_0"
34,"Male","Rent","Axtel","Married","Movistar",2,"Never","Android","YT Music",883696,"Bachelor","cluster_0"
34,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",883716,"Master's Degree","cluster_0"
33,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","Other",883724,"Bachelor","cluster_0"
21.999999999999996,"Female","Rent","Telmex","Never Married","Movistar",2,"Never","Android","YT Music",883730,"High School","cluster_0"
36,"Male","Rent","Axtel","Married","Telcel",1,"Never","Android","YT Music",883736,"Bachelor","cluster_0"
38,"Female","Rent","Mega cable","Married","AT&T",2,"Weekly","IOS","YT Music",883739,"Post-Doc","cluster_0"
26,"Female","Rent","Mega cable","Married","Telcel",1,"Never","IOS","YT Music",883753,"Master's Degree","cluster_0"
34,"Female","Own","Axtel","Married","Telcel",2,"Never","IOS","YT Music",883768,"Doctorate","cluster_0"
38,"Female","Rent","Axtel","Married","Telcel",5,"Weekly","IOS","YT Music",883773,"Bachelor","cluster_0"
25,"Male","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",883790,"High School","cluster_0"
37,"Male","Own","Mega cable","Divorced","Telcel",3,"Never","Android","YT Music",883808,"Master's Degree","cluster_0"
37,"Male","Own","Mega cable","Never Married","Telcel",2,"Rarely","IOS","YT Music",883878,"High School","cluster_0"
33,"Male","Rent","Axtel","Married","Telcel",3,"Weekly","Android","YT Music",883931,"Bachelor","cluster_0"
34,"Male","Own","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",883950,"Bachelor","cluster_0"
32,"Male","Own","Axtel","Married","Telcel",3,"Weekly","Android","YT Music",883956,"Master's Degree","cluster_0"
34,"Male","Rent","Axtel","Married","Telcel",2,"Rarely","IOS","YT Music",883979,"Bachelor","cluster_0"
50,"Female","Rent","Mega cable","Divorced","Movistar",1,"Weekly","Android","YT Music",884001,"Some College","cluster_0"
34,"Female","Own","Mega cable","Married","Telcel",3,"Monthly","IOS","YT Music",884080,"Master's Degree","cluster_0"
45,"Male","Rent","Axtel","Never Married","Telcel",2,"Never","Android","YT Music",884112,"High School","cluster_0"
34,"Male","Rent","Axtel","Never Married","Telcel",1,"Never","Android","YT Music",884199,"High School","cluster_0"
38,"Male","Rent","Mega cable","Divorced","Telcel",1,"Never","Android","Spotify",884217,"Bachelor","cluster_0"
33,"Female","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","Spotify",884225,"High School","cluster_0"
35,"Male","Rent","Mega cable","Married","Telcel",3,"Never","Android","YT Music",884248,"Bachelor","cluster_0"
31,"Female","Rent","Axtel","Married","Movistar",2,"Never","IOS","YT Music",884270,"Doctorate","cluster_0"
33,"Male","Rent","Mega cable","Married","Movistar",2,"Never","Android","YT Music",884303,"Master's Degree","cluster_0"
41,"Male","Rent","Axtel","Married","Telcel",2,"Rarely","IOS","YT Music",884339,"Associate's Degree","cluster_0"
