CustomerID,Movie
891800,Prospero's Books
891978,Forrest Gump
891957,Living Out Loud
891697,Delicatessen
891800,Notorious
891600,Star Wars
891619,"Full Monty, The"
891923,Elizabeth
891800,"Quiet Man, The"
891754,Total Recall
891800,A Boy and His Dog
891978,Trading Places
891814,Star Wars
891751,West Side Story
891754,"Shining, The"
891611,"Lord of the Rings: The Fellowship of the Ring, The"
891652,"Lord of the Rings: The Two Towers, The"
891754,Silence of the labms
891619,Terminator 2: Judgement Day
891829,Affair to Remember
891652,"Lord of the Rings: The Fellowship of the Ring, The"
891818,"Wedding Singer, The"
891612,"Godfather, The"
891733,"Lord of the Rings: The Fellowship of the Ring, The"
891754,"Sixth Sense, The"
891645,Monsters Inc.
891487,Citizen Kane
891487,Clueless
891754,Army of Darkness
891751,"Empire Strikes Back, The"
891824,Titanic
891633,"Lord of the Rings: The Fellowship of the Ring, The"
891800,Gladiator
891774,Breakfast Club
891788,Gladiator
891800,"Empire Strikes Back, The"
891669,"Evil Dead, The"
891540,Overboard
891673,Tommy boy
891487,"Hudsucker Proxy, The"
891615,Indiana Jones and the Last Crusade
891619,"Rocky Horror Picture Show, The"
891619,"Matrix, The"
891788,Gandhi
891824,Cyrano de Bergerac
891619,Stigmata
891615,Dead Poets Society
891673,"Empire Strikes Back, The"
891615,Star Wars Episode VI: Return of the Jedi
891588,Star Wars Episode VI: Return of the Jedi
891818,"Lord of the Rings: The Fellowship of the Ring, The"
891759,When Harry Met Sally
891670,Doctor Zhivago
891487,Diva
891800,Ladyhawke
891724,Mulan
891800,Much Ado About Nothing
891670,Young Frankenstein
891487,Turner and Hooch
891669,Alien
891754,Office Space
891754,Blade
891684,When Harry Met Sally
891588,Spider-Man
891774,"Godfather, The"
891589,Silence of the labms
891655,"Godfather Part III, The"
891742,"Mummy, The"
891724,Raiders of the Lost Ark
891780,"Unbearable Lightness of Being, The"
891788,"Graduate, The"
891800,"Castle, The"
891684,My Big Fat Greek Wedding
891615,The Parent Trap
891633,Back to the Future
891788,Das Boot
891792,A Passage to India
891793,Star Wars Episode II: Attack of the Clones
891665,Star Wars Episode V: Empire Strikes Back
891803,Silence of the labms
891634,"African Queen, The"
891660,Highlander
891734,"Passage to India, A"
891788,Gattaca
891754,Dune
891673,The Usual Suspects
891800,Persuasion
891645,"Lord of the Rings: The Fellowship of the Ring, The"
891754,Slap Shot
891619,"Mummy, The"
891669,"Exorcist, The"
891619,"Terminator, The"
891669,Batman
891773,"Lord of the Rings: The Fellowship of the Ring, The"
891800,Ben-Hur
891487,Dog Day Afternoon
891673,Animal House
891673,"Green Mile, The"
891487,Driving Miss Daisy
891673,Forrest Gump
891673,The Natural
891803,Hannibal
891759,Alien
891660,Schindler's List
891670,Groundhog Day
891800,"Graduate, The"
891619,Matilda
891634,La Femme Nikita
891821,Terminator 2: Judgement Day
891619,"Crucible, The"
891619,Mask of Zorro
891634,Forrest Gump
891669,Forrest Gump
891669,American Beauty
891619,Chicken Run
891487,Hannah and Her Sisters
891553,Star Wars
891615,"To Wong Foo, Thanks For Everything! Julie Newmar"
891654,Good Will Hunting
891754,"Lord of the Rings: The Fellowship of the Ring, The"
891800,Sabrina
891619,Invasion Of The Body Snatchers
891487,"Unbearable Lightness of Being, The"
891487,To Kill a Mockingbird
891611,X-Men
891589,Magnolia
891796,Dune
891731,Singles
891788,Star Wars Episode VI: Return of the Jedi
891978,Star Wars Episode V: Empire Strikes Back
891978,Muppet Treasure Island
891697,Blues Brothers
891983,Apollo 13
891773,"Adventures of Baron Munchausen, The"
891619,Tarzan and the Lost City
891754,Toy Story
891978,Coming to America
891733,American History X
891733,Alien
891634,Black Hawk Down
891665,"Fast and the Furious, The"
891754,Galaxy Quest
891754,"Lord of the Rings: The Fellowship of the Ring, The"
891796,U.S. Marshals
891685,Aliens
891821,Wag the Dog
891709,Behind Enemy Lines
891754,"League of Their Own, A"
891611,"Crouching Tiger, Hidden Dragon"
891588,Star Wars
891800,Gandhi
904112,"Lord of the Rings: The Fellowship of the Ring, The"
904112,A Few Good Men
904112,Last of the Mohicans
904112,Star Wars
904112,Star Wars
904112,Star Wars Episode I: The Phantom Menace
904112,Star Wars Episode II: Attack of the Clones
904112,Star Wars Episode V: Empire Strikes Back
904112,Star Wars Episode VI: Return of the Jedi
904112,Indiana Jones and the Last Crusade
904112,Indiana Jones and the Raiders of the Lost Ark
904112,Indiana Jones and the Temple of Doom
904112,Independence Day
904112,Gladiator
904114,The Natural
904114,Gladiator
904114,Big
904114,American Pie
904121,A Fish Called Wanda
904121,"Abyss, The"
904121,Aliens
904121,Almost Famous
904121,American History X
904123,Akira
904123,Alien
904123,Aliens
904123,Amadeus
904123,"Lord of the Rings: The Fellowship of the Ring, The"
904123,"13th Warrior, The"
904123,Saving Grace
904123,Seven Samurai
904123,"Shock to the System, A"
904123,Spider-Man
904123,Star Wars Episode I: The Phantom Menace
904123,Star Wars Episode II: Attack of the Clones
904123,Star Wars Episode V: Empire Strikes Back
904123,Star Wars Episode VI: Return of the Jedi
904123,Star Wars
904123,"Crouching Tiger, Hidden Dragon"
904123,Drunken Master 2
904123,Excalibur
904123,Enter the Dragon
904123,"Fifth Element, The"
904123,Final Fantasy: The Spirits Within
904123,Galaxy Quest
904123,Gladiator
904123,Grosse Pointe Blank
904123,Hackers
904123,Iron Monkey
904123,Jackie Chan's First Strike
904123,Jimmy Neutron: Boy Genius
904123,Labyrinth
904123,Lara Croft: Tomb Raider
904123,"Last Boy Scout, The"
904123,Legend
904123,Legend of 1900
904123,Live and Let Die
904123,"Man With the Golden Gun, The"
904123,Meet Joe Black
904123,Men in Black
904123,Monty Python and the Holy Grail
904123,Monty Python's the Meaning of Life
904123,Moonraker
904123,"Mummy, The"
904123,Never Say Never Again
904123,Ninja Scroll
904123,Octopussy
904123,Operation Condor
904123,"Lord of the Rings: The Fellowship of the Ring, The"
904123,Pump Up The Volume
904123,Quigley Down Under
904123,Raiders of the Lost Ark
904123,Resident Evil
904123,Romancing The Stone
904123,"Terminator, The"
904123,The Goonies
904123,The Three Musketeers
904123,The Witches Of Eastwick
904123,"Thomas Crown Affair, The"
904123,Thunderball
904123,Tomb Raider
904123,Tombstone
904123,Tomorrow Never Dies
904123,Tron
904123,Twin Dragons
904123,Vampire Hunter D
904123,"Waterboy, The"
904123,Waterworld
904123,What Dreams May Come
904123,Willow
904123,"World is not Enough, The"
904123,Wyatt Earp
904123,Xanadu
904123,X-Men
904123,Yojimbo
904123,Young Frankenstein
904123,Zorro the Gay Blade
904126,Roman Holiday
904126,Never Cry Wolf
904126,Cinema Pardisimo
904126,Sunset Blvd.
904139,"Lord of the Rings: The Fellowship of the Ring, The"
904139,Shakespeare in Love
904139,Rob Roy
904139,"Crouching Tiger, Hidden Dragon"
904139,Shanghai Noon
904139,"Shawshank Redemption, The"
904143,"Lord of the Rings: The Fellowship of the Ring, The"
904143,As Good As It Gets
904143,Bridget Jones's Diary
904143,Harold and Maude
904143,Harry Potter and the Sorcerer's Stone
904143,"Matrix, The"
904143,Miracle on 34th Street
904143,Saving Grace
904143,It's a Wonderful Life
904143,Shakespeare in Love
904143,"Importance Of Being Earnest, The"
904143,Sense and Sensibility
904143,"Commitments, The"
904143,MASH
904143,Star Wars
904143,Notting Hill
904153,"Lord of the Rings: The Fellowship of the Ring, The"
904153,A Fish Called Wanda
904153,American Beauty
904153,"Rocky Horror Picture Show, The"
904153,My Own Private Idaho
904153,Dogma
904157,Sleepless in Seattle
904157,"Walk to Remember, A"
904157,What Dreams May Come
904157,Apollo 13
904157,"Shawshank Redemption, The"
904157,You've Got Mail
904157,A Passage to India
904157,Monsoon Wedding
904157,Gandhi
904161,Apocalypse Now
904161,Austin Powers: International Man of Mystery
904161,Austin Powers: The Spy Who Shagged Me
904161,"Matrix, The"
904161,"Spy Who Loved Me, The"
904161,"Lord of the Rings: The Fellowship of the Ring, The"
904161,Gladiator
904161,"Shining, The"
904167,Amadeus
904167,Six Degrees of Separation
904167,"Sixth Sense, The"
904167,Smoke
904167,"O Brother, Where Art Thou?"
904167,Orlando
904167,Mindwalk
904167,Chariots of Fire
904167,Gandhi
904202,"Lord of the Rings: The Fellowship of the Ring, The"
904202,A Few Good Men
904202,A Fish Called Wanda
904202,Absolute Power
904202,"Abyss, The"
904202,Ace Ventura Pet Detective
904202,Ace Ventura: When Nature Calls
904202,"Age of Innocence, The"
904202,Analyze This
904202,"Andromeda Strain, The"
904202,Antz
904202,Beaches
904202,Bedazzled
904202,Bed of Roses
904202,Beauty and the Beast
904202,Beetlejuice
904202,Big
904202,"Lord of the Rings: The Fellowship of the Ring, The"
904202,Bridget Jones's Diary
904210,Star Wars
904210,Star Wars Episode V: Empire Strikes Back
904210,Star Wars Episode VI: Return of the Jedi
904210,Star Wars Episode I: The Phantom Menace
904210,Star Wars Episode II: Attack of the Clones
904215,Joe Verses the Volcano
904215,Dirty Dancing
904215,Doc Hollywood
904215,Chitty Chitty Bang Bang
904215,Galaxy Quest
904215,"Gods Must Be Crazy, The"
904215,Monty Python and the Holy Grail
904215,Monty Python's the Meaning of Life
904215,The Abyss
904215,True Lies
904215,Shrek
904215,French Kiss
904215,Pretty Woman
904215,"Lord of the Rings: The Fellowship of the Ring, The"
904215,As Good As It Gets
904215,Little Women
904215,Legally Blonde
904215,Matilda
904215,"Matrix, The"
904215,Miss Congeniality
904215,Conspiracy Theory
904225,"Lord of the Rings: The Fellowship of the Ring, The"
904225,2001: a Space Odyssey
904225,9 1/2 Weeks
904225,Apollo 13
904225,"Usual Suspects, The"
904225,"Godfather, The"
904225,Gladiator
904225,Top Gun
904225,Tora! Tora! Tora!
904225,All That Jazz
904225,All the President's Men
904241,"Lord of the Rings: The Fellowship of the Ring, The"
904241,A Knight's Tale
904241,Air Force One
904241,American Beauty
904241,America's Sweethearts
904241,Apollo 13
904251,Life with Father
904251,Fiddler on the Roof
904251,Hook
904251,Rocket Man
904251,Gone Fishin'
904251,IQ
904251,My Big Fat Greek Wedding
904251,Ollie Hopnoodle's Haven of Bliss
904263,A Few Good Men
904263,Beverley Hills Cop
904263,Gladiator
904263,"Lord of the Rings: The Fellowship of the Ring, The"
904263,"Lord of the Rings: The Fellowship of the Ring, The"
904263,Face/Off
904263,Ferris Bueller's Day Off
904263,"Shawshank Redemption, The"
904263,Spies Like Us
904263,Star Wars Episode I: The Phantom Menace
904263,Star Wars Episode II: Attack of the Clones
904263,Star Wars Episode V: Empire Strikes Back
904263,Star Wars Episode VI: Return of the Jedi
904263,Strange Brew
904263,National Lampoon's Vacation
904263,So I Married an Axe Murderer
904263,Tin Cup
904263,"Thomas Crown Affair, The"
904263,Tombstone
904271,"American President, The"
904271,Singles
904271,Sleepless in Seattle
904271,"Birdcage, The"
904271,Ocean's Eleven
904275,A River Runs Through It
904275,About A Boy
904275,An Ideal Husband
904275,"Big Lebowski, The"
904275,Big Night
904275,Blues Brothers
904275,Cool Hand Luke
904275,Defending Your LIfe
904275,Election
904275,"Freshman, The"
904275,"Full Monty, The"
904275,Gandhi
904275,Gallipoli
904275,Get Shorty
904275,Go
904275,Hannah and Her Sisters
904275,Henry V
904275,Il Postino
904275,Indiana Jones and the Raiders of the Lost Ark
904275,L.A. Confidential
904275,Lone Star
904275,Best in Show
904275,Men in Black
904275,Midnight Run
904275,Much Ado About Nothing
904275,Muriel's Wedding
904275,My Left Foot
904275,"Natural, The"
904275,North By Northwest
904275,"O Brother, Where Art Thou?"
904275,Office Space
904275,"Opposite of Sex, The"
904275,Out of Africa
904275,Moonstruck
904275,Philadelphia Story
904275,"Lord of the Rings: The Fellowship of the Ring, The"
904275,Quiz Show
904275,Raising Arizona
904275,Remains of the Day
904275,Richard III
904275,Romy and Michelle's High School Reunion
904275,Rosenrantz and Guildenstern are Dead
904275,"Royal Tenenbaums, The"
904275,Roxanne
904275,Rushmore
904275,Say Anything
904275,Schindler's List
904275,Smoke
904275,Sneakers
904275,"Sting, The"
904275,"Straight Story, The"
904275,Strictly Ballroom
904275,Swingers
904275,The Usual Suspects
904275,This is Spinal Tap
904275,"Truman Show,The"
904275,Wayne's World
904275,"Wedding Banquet, The"
904275,When Harry Met Sally
904275,Wonder Boys
904275,You Can Count on Me
904283,A River Runs Through It
904283,Aladdin
904283,All The Pretty Horses
904283,American Beauty
904283,American Graffiti
904283,Anna and the King
904283,Apollo 13
904283,Back to the Future
904283,Backdraft
904283,"Banger Sisters, The"
904283,Beaches
904283,Beauty and the Beast
904283,Beetlejuice
904283,Bicentennial Man
904283,Bill & Ted's Excellent Adventure
904283,Bird on a Wire
904283,"Birdcage, The"
904283,"Bodyguard, The"
904283,Bounce
904283,"Lord of the Rings: The Fellowship of the Ring, The"
904283,Breakfast Club
904283,"Bridges of Madison County, The"
904283,Bull Durham
904283,"Bug's Life, A"
904283,Butch Cassidy and the Sundance Kid
904283,Captain Corelli's Mandolin
904283,Cast Away
904283,Charlotte's Web
904283,Chocolat
904283,"Cider House Rules, The"
904283,City of Angels
904283,City Slickers
904283,Close Encounters Of The Third Kind
904283,"Color Purple, The"
904283,Contact
904283,Cool Hand Luke
904283,Crocodile Dundee
904283,Crossing Delancey
904283,"Crouching Tiger, Hidden Dragon"
904283,Dances With Wolves
904283,"Dark Crystal, The"
904283,Dead Man Walking
904283,Dead Poets Society
904283,Dead Poets Society
904283,Dirty Dancing
904283,Divine Secrets of the Ya-Ya Sisterhood
904283,Doc Hollywood
904283,Doctor Zhivago
904283,Don Juan DeMarco
904283,Dr. Seuss' How The Grinch Stole Christmas
904283,Dragonfly
904283,Dragonheart
904283,Driving Miss Daisy
904283,E.T. the Extra-Terrestrial
904283,Easy Rider
904283,Edward Scissorhands
904283,English Patient
904283,Erin Brockovich
904283,Fantasia 2000
904283,Father of the Bride
904283,Field of Dreams
904283,Finding Forrester
904283,First Wives Club
904283,Fish Called Wanda
904283,Flashdance
904283,Fly Away Home
904283,Forever Young
904283,Forrest Gump
904283,Four Weddings and a Funeral
904283,Free Willy
904283,French Kiss
904283,Frequency
904283,Fried Green Tomatoes
904283,"Fugitive, The"
904283,"Full Monty, The"
904283,Gandhi
904283,George of the Jungle
904283,Ghost
904283,Ghostbusters
904283,"Girl, Interrupted"
904283,god father
904283,"Godfather, The"
904283,Gone with the Wind
904283,Good Will Hunting
904283,Goodmorning Vietnam
904283,Goonies
904283,Grease
904283,Hannah and Her Sisters
904283,Harriet the Spy
904283,Harry Potter and the Chamber of Secrets
904283,Harry Potter and the Sorcerer's Stone
904283,Hearts in Atlantis
904283,Highlander
904300,"Terminator, The"
904300,When Harry Met Sally
904300,"Lord of the Rings: The Fellowship of the Ring, The"
904300,"Neverending Story, The"
904300,Indiana Jones and the Raiders of the Lost Ark
904300,Indiana Jones and the Temple of Doom
904300,City Slickers
904300,Lady and the Tramp
904303,Ghostbusters
904303,"Godfather, The"
904303,Gone in 60 Seconds
904303,"Sixth Sense, The"
904303,Sneakers
904303,Star Trek Generations
904303,Star Trek IV: The Voyage Home
904303,Star Trek VI: The Undiscovered Country
904303,Star Trek: First Contact
904303,Star Trek: First Contact
904303,Star Trek: Insurrection
904303,Star Trek: The Wrath of Khan
904303,Star Wars
904303,Star Wars Episode I: The Phantom Menace
904303,Star Wars Episode II: Attack of the Clones
904303,Star Wars Episode V: Empire Strikes Back
904303,Star Wars Episode VI: Return of the Jedi
904303,stargate
904303,Swordfish
904303,Ocean's Eleven
904303,"Spy Who Loved Me, The"
904303,Fletch
904303,For Your Eyes Only
904303,Goldfinger
904309,Casablanca
904309,Star Trek: The Wrath of Khan
904309,Star Wars
904309,Star Wars Episode V: Empire Strikes Back
904309,Stairway to heaven
904309,Indiana Jones and the Raiders of the Lost Ark
904309,It's a Wonderful Life
904309,2001: a Space Odyssey
904309,Singin' In The Rain
904309,Lone Star
904309,"American President, The"
904309,"Searchers, The"
904309,North By Northwest
904309,Gladiator
904318,Heat
904318,Grosse Pointe Blank
904318,High Fidelity
904318,Clerks
904318,Mallrats
904318,"Matrix, The"
904318,Payback
904318,Gladiator
904318,"Lord of the Rings: The Fellowship of the Ring, The"
904318,Empire Records
904318,Gladiator
904318,Bandits
904318,"Thomas Crown Affair, The"
904318,Tin Cup
904318,"Lord of the Rings: The Fellowship of the Ring, The"
904318,So I Married an Axe Murderer
904318,Strange Brew
904318,Last Man Standing
904318,Ferris Bueller's Day Off
904318,Tombstone
904318,Pushing Tin
904318,"Saint, The"
904319,A Christmas Story
904319,A Fistful Of Dollars
904319,A View To A Kill
904319,Arsenic and Old Lace
904319,Apollo 13
904319,Batman
904319,"Bridge on the River Kwai, The"
904319,Chitty Chitty Bang Bang
904319,"Empire Strikes Back, The"
904319,From Russia With Love
904319,Ghostbusters
904319,Guns of Navarone
